Year,County,Precinct,Gender,Percent,Number
2001,Palm Beach,6124,Male,0.447513302,59
2001,Palm Beach,6126,Male,0.150567401,49
2001,Palm Beach,6128,Male,0.527421118,22
2001,Palm Beach,6130,Male,0.089735582,77
2001,Palm Beach,6132,Male,0.925467483,42
2001,Palm Beach,6134,Male,0.82384076,61
2001,Palm Beach,6136,Male,0.764049166,8
2001,Palm Beach,6140,Male,0.818897326,58
2001,Palm Beach,6146,Male,0.016783049,20
2001,Palm Beach,6148,Male,0.552710887,38
2001,Palm Beach,6150,Male,0.324620635,43
2001,Palm Beach,6152,Male,0.967046775,93
2001,Palm Beach,6154,Male,0.774676768,92
2001,Palm Beach,6156,Male,0.245708162,99
2001,Palm Beach,6158,Male,0.304183825,80
2001,Palm Beach,6160,Male,0.652436255,67
2001,Palm Beach,6162,Male,0.436698778,59
2001,Palm Beach,6164,Male,0.938015401,95
2001,Palm Beach,6166,Male,0.645720598,76
2001,Palm Beach,6168,Male,0.18938653,89
2001,Palm Beach,6170,Male,0.396731698,37
2001,Palm Beach,6172,Male,0.870718999,56
2001,Palm Beach,6174,Male,0.903915618,71
2001,Palm Beach,6176,Male,0.396526705,46
2001,Palm Beach,6178,Male,0.411942107,9
2001,Palm Beach,6180,Male,0.480066468,28
2001,Palm Beach,6182,Male,0.086588418,62
2001,Palm Beach,6184,Male,0.731271179,38
2001,Palm Beach,6186,Male,0.850962678,34
2001,Palm Beach,6188,Male,0.697327892,35
2001,Palm Beach,6190,Male,0.30864984,19
2001,Palm Beach,6192,Male,0.751063378,53
2001,Palm Beach,6194,Male,0.705000995,49
2001,Palm Beach,6198,Male,0.81981301,74
2001,Palm Beach,6200,Male,0.250325188,56
2001,Palm Beach,6202,Male,0.355577458,45
2001,Palm Beach,6204,Male,0.588567617,48
2001,Palm Beach,6206,Male,0.466018395,69
2001,Palm Beach,6207,Male,0.652048388,55
2001,Palm Beach,6208,Male,0.179255477,87
2001,Palm Beach,6210,Male,0.496900906,52
2001,Palm Beach,6212,Male,0.913487069,25
2001,Palm Beach,6214,Male,0.09904504,85
2001,Palm Beach,6216,Male,0.716095972,93
2001,Palm Beach,6220,Male,0.285003216,48
2001,Palm Beach,6222,Male,0.405596486,4
2001,Palm Beach,6224,Male,0.276972878,15
2001,Palm Beach,6226,Male,0.954594067,99
2001,Palm Beach,6228,Male,0.85943347,40
2001,Palm Beach,6230,Male,0.844020935,19
2001,Palm Beach,6232,Male,0.972543042,7
2001,Palm Beach,7010,Male,0.077090412,9
2001,Palm Beach,7012,Male,0.452197525,9
2001,Palm Beach,7016,Male,0.609238495,9
2001,Palm Beach,7022,Male,0.993355591,86
2001,Palm Beach,7024,Male,0.303517859,98
2001,Palm Beach,7025,Male,0.60492406,38
2001,Palm Beach,7026,Male,0.989071492,31
2001,Palm Beach,7028,Male,0.493086813,68
2001,Palm Beach,7030,Male,0.183087695,28
2001,Palm Beach,7034,Male,0.401903884,22
2001,Palm Beach,7036,Male,0.690393112,37
2001,Palm Beach,7040,Male,0.116179654,84
2001,Palm Beach,7041,Male,0.094043282,74
2001,Palm Beach,7042,Male,0.297562502,42
2001,Palm Beach,7044,Male,0.931648536,1
2001,Palm Beach,7046,Male,0.550386522,12
2001,Palm Beach,7048,Male,0.134350107,90
2001,Palm Beach,7050,Male,0.790794062,62
2001,Palm Beach,7054,Male,0.501162336,12
2001,Palm Beach,7058,Male,0.450053226,11
2001,Palm Beach,7060,Male,0.974123081,44
2001,Palm Beach,7062,Male,0.79276917,25
2001,Palm Beach,7064,Male,0.808288336,7
2001,Palm Beach,7066,Male,0.870940219,35
2001,Palm Beach,7068,Male,0.24135141,63
2001,Palm Beach,7070,Male,0.44464953,95
2001,Palm Beach,7072,Male,0.850574584,70
2001,Palm Beach,7074,Male,0.137979463,14
2001,Palm Beach,7076,Male,0.973984558,86
2001,Palm Beach,7078,Male,0.483680615,58
2001,Palm Beach,7080,Male,0.488269227,87
2001,Palm Beach,7082,Male,0.722027569,36
2001,Palm Beach,7084,Male,0.912458254,31
2001,Palm Beach,7086,Male,0.883587705,74
2001,Palm Beach,7088,Male,0.080453717,67
2001,Palm Beach,7090,Male,0.762486576,48
2001,Palm Beach,7092,Male,0.538417717,88
2001,Palm Beach,7094,Male,0.625038709,45
2001,Palm Beach,7096,Male,0.972376464,67
2001,Palm Beach,7098,Male,0.147150536,66
2001,Palm Beach,7100,Male,0.105107076,62
2001,Palm Beach,7102,Male,0.171306638,71
2001,Palm Beach,7104,Male,0.162852648,54
2001,Palm Beach,7106,Male,0.085110992,71
2001,Palm Beach,7108,Male,0.624933829,51
2001,Palm Beach,7110,Male,0.132206192,32
2001,Palm Beach,7112,Male,0.59523176,32
2001,Palm Beach,7118,Male,0.999798251,26
2001,Palm Beach,7120,Male,0.40905589,9
2001,Palm Beach,7124,Male,0.264141873,85
2001,Palm Beach,7126,Male,0.103515571,21
2001,Palm Beach,7128,Male,0.051403064,12
2001,Palm Beach,7130,Male,0.573514341,26
2001,Palm Beach,7132,Male,0.008048071,16
2001,Palm Beach,7134,Male,0.012045752,72
2001,Palm Beach,7136,Male,0.661476812,4
2001,Palm Beach,7138,Male,0.631562316,90
2001,Palm Beach,7140,Male,0.262910852,16
2001,Palm Beach,7142,Male,0.568999166,63
2001,Palm Beach,7144,Male,0.707879912,88
2001,Palm Beach,7146,Male,0.506519095,22
2001,Palm Beach,7148,Male,0.837378159,11
2001,Palm Beach,7149,Male,0.846473503,12
2001,Palm Beach,7150,Male,0.745457942,2
2001,Palm Beach,7152,Male,0.166958915,59
2001,Palm Beach,7154,Male,0.282577797,71
2001,Palm Beach,7156,Male,0.869611305,83
2001,Palm Beach,7158,Male,0.137915929,53
2001,Palm Beach,7160,Male,0.934060331,39
2001,Palm Beach,7162,Male,0.88423769,75
2001,Palm Beach,7164,Male,0.18573193,12
2001,Palm Beach,7166,Male,0.380182319,12
2001,Palm Beach,7168,Male,0.925236289,15
2001,Palm Beach,7170,Male,0.794612032,84
2001,Palm Beach,7172,Male,0.886360008,35
2001,Palm Beach,7174,Male,0.763748939,40
2001,Palm Beach,7176,Male,0.931920461,97
2001,Palm Beach,7178,Male,0.437621751,65
2001,Palm Beach,7179,Male,0.504956253,88
2001,Palm Beach,7180,Male,0.24774558,74
2001,Palm Beach,7182,Male,0.738422499,70
2001,Palm Beach,7184,Male,0.940587822,66
2001,Palm Beach,7186,Male,0.931687895,11
2001,Palm Beach,7188,Male,0.374326071,97
2001,Palm Beach,7190,Male,0.381756875,67
2001,Palm Beach,7192,Male,0.120518255,65
2001,Palm Beach,7194,Male,0.593614155,70
2001,Palm Beach,7196,Male,0.797368457,71
2001,Palm Beach,7198,Male,0.047548332,5
2001,Palm Beach,7200,Male,0.138991559,12
2001,Palm Beach,7202,Male,0.912372627,30
2001,Palm Beach,7204,Male,0.12019838,36
2001,Palm Beach,7206,Male,0.550310847,75
2001,Palm Beach,7208,Male,0.408542268,86
2001,Palm Beach,7210,Male,0.513191825,64
2001,Palm Beach,7212,Male,0.473555634,96
2001,Palm Beach,7214,Male,0.911719084,35
2001,Palm Beach,8002,Male,0.152782631,48
2000,Broward,X029,Male,0.465023561,27
2000,Broward,X030,Male,0.585119227,48
2000,Broward,X031,Male,0.584455612,27
2000,Broward,X032,Male,0.483010519,17
2000,Broward,X033,Male,0.909736667,54
2000,Broward,X034,Male,0.878552485,62
2000,Broward,X035,Male,0.059444999,38
2000,Broward,X036,Male,0.827737321,85
2000,Broward,X037,Male,0.333294936,16
2000,Broward,X038,Male,0.693793088,11
2000,Broward,X039,Male,0.890626173,44
2000,Broward,X040,Male,0.316404469,37
2000,Broward,X041,Male,0.506670692,6
2000,Broward,X042,Male,0.549076145,58
2000,Broward,X043,Male,0.276361405,18
2000,Broward,X044,Male,0.842317311,63
2000,Broward,X045,Male,0.440142354,80
2000,Broward,X046,Male,0.595684614,53
2000,Broward,X047,Male,0.414496762,84
2000,Broward,X048,Male,0.945762329,28
2000,Broward,X049,Male,0.430394705,59
2000,Broward,X050,Male,0.825468356,11
2000,Broward,Y001,Male,0.528614859,67
2000,Broward,Y002,Male,0.150361572,5
2000,Broward,Y003,Male,0.923658445,4
2000,Broward,Y004,Male,0.107996467,56
2000,Broward,E032,Male,0.128287788,66
2000,Broward,E033,Male,0.017895436,82
2000,Broward,E034,Male,0.459853766,78
2000,Broward,F001,Male,0.012495368,10
2000,Broward,F002,Male,0.980854559,25
2000,Broward,F003,Male,0.021392704,84
2000,Broward,F004,Male,0.312098952,48
2000,Broward,F005,Male,0.105758376,62
2000,Broward,F006,Male,0.703863168,62
2000,Broward,R065,Male,0.685224352,82
2000,Broward,R066,Male,0.404259187,80
2000,Broward,R067,Male,0.956523291,53
2000,Broward,R068,Male,0.119931203,7
2000,Broward,R069,Male,0.5082415,85
2000,Broward,S001,Male,0.74271672,14
2000,Broward,N023,Male,0.983950202,76
2000,Broward,N024,Male,0.81690394,5
2000,Broward,N025,Male,0.115878597,41
2000,Broward,N026,Male,0.368452967,71
2000,Broward,N027,Male,0.055672806,79
2000,Broward,N028,Male,0.561521774,86
2000,Broward,N029,Male,0.426409865,30
2000,Broward,P001,Male,0.334915062,26
2000,Broward,P002,Male,0.549069842,22
2000,Broward,P003,Male,0.75828421,21
2000,Broward,P004,Male,0.671059284,57
2000,Broward,P005,Male,0.856306145,63
2000,Broward,P006,Male,0.806517832,52
2000,Broward,Q010,Male,0.806941505,99
2000,Broward,Q020,Male,0.703965266,94
2000,Broward,Q030,Male,0.361414058,88
2000,Broward,Q031,Male,0.171357,94
2000,Broward,S002,Male,0.138599897,50
2000,Broward,S003,Male,0.013843345,91
2000,Broward,S004,Male,0.135865817,17
2000,Broward,S005,Male,0.856245953,29
2000,Broward,S006,Male,0.651347902,84
2000,Broward,F007,Male,0.172066764,26
2000,Broward,F008,Male,0.505857697,53
2000,Broward,F009,Male,0.683122433,12
2000,Broward,F010,Male,0.657625151,9
2000,Broward,F011,Male,0.749626459,34
2000,Broward,F012,Male,0.338997837,53
2000,Broward,F013,Male,0.956397295,10
2000,Broward,F014,Male,0.96590812,96
2000,Broward,G001,Male,0.939103271,35
2000,Broward,G002,Male,0.201547547,59
2000,Broward,G003,Male,0.238324515,23
2000,Broward,Y005,Male,0.652173205,84
2000,Broward,Y006,Male,0.866701265,40
2000,Broward,Y007,Male,0.342961821,31
2000,Broward,Y008,Male,0.867327388,2
2000,Broward,Z001,Male,0.79428542,26
2000,Broward,Z002,Male,0.977511772,79
2000,Broward,Z003,Male,0.81794989,63
2000,Broward,Z004,Male,0.879499926,12
2000,Broward,Z005,Male,0.088654823,58
2000,Broward,L012,Male,0.346115114,43
2000,Broward,Z073,Male,0.77491665,55
2000,Broward,998,Male,0.019969351,67
2000,Broward,A001,Male,0.288067959,40
2000,Broward,A002,Male,0.348360546,52
2000,Broward,A003,Male,0.580609029,81
2000,Broward,A004,Male,0.889917504,73
2000,Broward,A005,Male,0.050337243,26
2000,Broward,A006,Male,0.79976945,50
2000,Broward,G004,Male,0.847560782,65
2000,Broward,G005,Male,0.964533845,92
2000,Broward,G006,Male,0.709969734,74
2000,Broward,G007,Male,0.696288355,84
2000,Broward,G008,Male,0.114701472,28
2000,Broward,G009,Male,0.01943119,36
2000,Broward,G010,Male,0.125591554,84
2000,Broward,S007,Male,0.541263682,6
2000,Broward,S008,Male,0.27501777,31
2000,Broward,S009,Male,0.566326913,1
2000,Broward,T001,Male,0.992684416,65
2000,Broward,T002,Male,0.02802395,45
2000,Broward,T003,Male,0.349982045,15
2000,Broward,T004,Male,0.486203337,80
2000,Broward,T005,Male,0.822261862,43
2000,Broward,A007,Male,0.179452044,0
2000,Broward,A008,Male,0.595343761,36
2000,Broward,A009,Male,0.823515302,75
2000,Broward,A010,Male,0.552401075,23
2000,Broward,A011,Male,0.641463338,31
2000,Broward,A012,Male,0.977143932,39
2000,Broward,A013,Male,0.409675514,97
2000,Broward,A014,Male,0.447314441,75
2000,Broward,Q040,Male,0.762924247,77
2000,Broward,Q041,Male,0.027537444,10
2000,Broward,Q042,Male,0.328287271,100
2000,Broward,Q043,Male,0.695275091,49
2000,Broward,Q044,Male,0.898472432,18
2000,Broward,Q045,Male,0.855410001,65
2000,Broward,Q050,Male,0.198470125,90
2000,Broward,Q051,Male,0.08087659,85
2000,Broward,T006,Male,0.251452755,100
2000,Broward,T007,Male,0.255287704,31
2000,Broward,T008,Male,0.422226951,59
2000,Broward,T009,Male,0.729307582,79
2000,Broward,T010,Male,0.712490304,81
2000,Broward,T011,Male,0.374119913,87
2000,Broward,T012,Male,0.153031153,15
2000,Broward,T013,Male,0.049515624,90
2000,Broward,T014,Male,0.281954461,84
2000,Broward,G011,Male,0.566329837,54
2000,Broward,G012,Male,0.976648227,10
2000,Broward,G013,Male,0.212092864,32
2000,Broward,G014,Male,0.603086841,2
2000,Broward,G015,Male,0.209022871,96
2000,Broward,G016,Male,0.557596003,4
2000,Broward,H001,Male,0.359670406,55
2000,Broward,H002,Male,0.790278982,40
2000,Broward,H003,Male,0.973126629,13
2000,Broward,H004,Male,0.645928524,56
2000,Broward,H005,Male,0.348380913,49
2000,Broward,H006,Male,0.394678685,32
2000,Broward,H007,Male,0.995585634,17
2000,Broward,H008,Male,0.190627304,10
2000,Broward,Q060,Male,0.806659031,93
2000,Broward,Q061,Male,0.669326872,38
2000,Broward,Q062,Male,0.313227313,23
2000,Broward,Q063,Male,0.451805889,96
2000,Broward,Q064,Male,0.230648828,74
2000,Broward,Q065,Male,0.857441885,35
2000,Broward,Q066,Male,0.554351048,73
2000,Broward,A015,Male,0.138280626,44
2000,Broward,A016,Male,0.823711279,71
2000,Broward,A017,Male,0.282213548,87
2000,Broward,A018,Male,0.391086442,52
2000,Broward,A019,Male,0.065020836,12
2000,Broward,A020,Male,0.204314422,9
2000,Broward,A021,Male,0.037376948,92
2000,Broward,A022,Male,0.151890204,39
2000,Broward,A023,Male,0.145537028,79
2000,Broward,H009,Male,0.03755587,99
2000,Broward,H010,Male,0.22942843,98
2000,Broward,H011,Male,0.305147371,53
2000,Broward,J001,Male,0.447302,59
2000,Broward,J002,Male,0.437837006,46
2000,Broward,J003,Male,0.779425746,40
2000,Broward,J004,Male,0.318782404,81
2000,Broward,J005,Male,0.527375471,83
2000,Broward,T015,Male,0.647556074,58
2000,Broward,T016,Male,0.845134235,97
2000,Broward,T017,Male,0.041326192,33
2000,Broward,T018,Male,0.271366126,60
2000,Broward,T019,Male,0.871727659,13
2000,Broward,T020,Male,0.556863528,12
2000,Broward,T021,Male,0.147679191,55
2000,Broward,T022,Male,0.752049276,37
2000,Broward,T023,Male,0.924982853,87
2000,Broward,A024,Male,0.739577024,96
2000,Broward,B001,Male,0.222072106,48
2000,Broward,B002,Male,0.598509114,77
2000,Broward,B003,Male,0.215687055,4
2000,Broward,B004,Male,0.354037078,86
2000,Broward,B005,Male,0.404346432,78
2000,Broward,B006,Male,0.622189136,86
2000,Broward,C001,Male,0.560811572,93
2000,Broward,C002,Male,0.825965178,97
2000,Broward,C003,Male,0.51732999,52
2000,Broward,C004,Male,0.047726863,86
2000,Broward,Q067,Male,0.602016023,59
2000,Broward,Q068,Male,0.830377618,58
2000,Broward,Q069,Male,0.760130866,37
2000,Broward,Q070,Male,0.428943516,10
2000,Broward,Q071,Male,0.739926315,77
2000,Broward,Q072,Male,0.825082283,74
2000,Broward,Q080,Male,0.79087251,74
2000,Broward,T024,Male,0.149968469,54
2000,Broward,T025,Male,0.825486883,30
2000,Broward,T026,Male,0.611499506,4
2000,Broward,T027,Male,0.087694318,2
2000,Broward,T028,Male,0.677042807,48
2000,Broward,T029,Male,0.359470925,69
2000,Broward,T030,Male,0.651064549,10
2000,Broward,U001,Male,0.970422995,27
2000,Broward,J006,Male,0.219280054,18
2000,Broward,J007,Male,0.953796654,72
2000,Broward,J008,Male,0.851034039,30
2000,Broward,J009,Male,0.217944844,28
2000,Broward,J010,Male,0.292982684,73
2000,Broward,J011,Male,0.464732467,21
2000,Broward,J012,Male,0.327764136,45
2000,Broward,J013,Male,0.655222356,46
2000,Broward,J014,Male,0.39027289,85
2000,Broward,J015,Male,0.238283966,76
2000,Broward,J016,Male,0.840590056,36
2000,Broward,J017,Male,0.491279056,28
2000,Broward,Q081,Male,0.621657865,75
2000,Broward,Q082,Male,0.630223016,97
2000,Broward,Q083,Male,0.826277447,66
2000,Broward,Q090,Male,0.101076528,73
2000,Broward,Q091,Male,0.259472534,54
2000,Broward,R001,Male,0.193213252,80
2000,Broward,R002,Male,0.250529434,21
2000,Broward,C005,Male,0.346704499,55
2000,Broward,C006,Male,0.675435564,22
2000,Broward,C007,Male,0.454362816,90
2000,Broward,C008,Male,0.016856437,99
2000,Broward,C009,Male,0.528257468,5
2000,Broward,C010,Male,0.66204998,10
2000,Broward,C011,Male,0.508084792,13
2000,Broward,J018,Male,0.532524629,40
2000,Broward,J019,Male,0.615866624,51
2000,Broward,J020,Male,0.229034954,70
2000,Broward,J021,Male,0.119089265,55
2000,Broward,J022,Male,0.787472688,70
2000,Broward,J023,Male,0.700744461,75
2000,Broward,J024,Male,0.40460953,52
2000,Broward,U002,Male,0.862720133,95
2000,Broward,U003,Male,0.691704838,88
2000,Broward,U004,Male,0.243851589,37
2000,Broward,U005,Male,0.226469878,93
2000,Broward,U006,Male,0.363104557,63
2000,Broward,U007,Male,0.917642051,65
2000,Broward,U008,Male,0.001842816,9
2000,Broward,U009,Male,0.016750791,33
2000,Broward,U010,Male,0.122830349,15
2000,Broward,C012,Male,0.755385561,14
2000,Broward,C013,Male,0.670674251,43
2000,Broward,C014,Male,0.507312115,44
2000,Broward,C015,Male,0.90374611,23
2000,Broward,C016,Male,0.234724472,59
2000,Broward,C017,Male,0.320789867,79
2000,Broward,R003,Male,0.458211097,61
2000,Broward,R004,Male,0.652789911,5
2000,Broward,R005,Male,0.303061124,54
2000,Broward,R006,Male,0.640818417,51
2000,Broward,R007,Male,0.732519403,14
2000,Broward,R008,Male,0.467429416,27
2000,Broward,R009,Male,0.835399221,82
2000,Broward,R010,Male,0.353268252,74
2000,Broward,R011,Male,0.282854442,69
2000,Broward,R012,Male,0.078245381,30
2000,Broward,U011,Male,0.277265179,21
2000,Broward,V001,Male,0.348176453,96
2000,Broward,V002,Male,0.528670854,92
2000,Broward,V003,Male,0.572687429,3
2000,Broward,V004,Male,0.50226046,15
2000,Broward,V005,Male,0.093003923,43
2000,Broward,V006,Male,0.348385737,54
2000,Broward,V007,Male,0.476719814,78
2000,Broward,V008,Male,0.222205171,28
2000,Broward,K001,Male,0.975642252,3
2000,Broward,K002,Male,0.297653149,18
2000,Broward,K003,Male,0.275088507,74
2000,Broward,K004,Male,0.569197177,1
2000,Broward,K005,Male,0.885876917,68
2000,Broward,K006,Male,0.559242783,76
2000,Broward,K007,Male,0.94802942,88
2000,Broward,K008,Male,0.469121392,57
2000,Broward,K009,Male,0.828041141,78
2000,Broward,K010,Male,0.701094361,44
2000,Broward,K011,Male,0.445542821,85
2000,Broward,L001,Male,0.115116772,71
2000,Broward,L002,Male,0.469723214,94
2000,Broward,L003,Male,0.412429996,24
2000,Broward,R013,Male,0.120884837,37
2000,Broward,R014,Male,0.942352637,52
2000,Broward,R015,Male,0.430232865,78
2000,Broward,R016,Male,0.639910596,7
2000,Broward,C018,Male,0.490414394,42
2000,Broward,C019,Male,0.30002718,57
2000,Broward,C020,Male,0.080187874,7
2000,Broward,C021,Male,0.590059921,47
2000,Broward,L004,Male,0.832529776,9
2000,Broward,L005,Male,0.299767471,19
2000,Broward,L006,Male,0.354251806,6
2000,Broward,L007,Male,0.848716013,60
2000,Broward,L008,Male,0.154106024,42
2000,Broward,L009,Male,0.426482159,32
2000,Broward,L010,Male,0.990068143,48
2000,Broward,L011,Male,0.236449805,78
2000,Broward,V009,Male,0.708440332,43
2000,Broward,V010,Male,0.890219609,7
2000,Broward,V011,Male,0.209316862,67
2000,Broward,V012,Male,0.081309884,88
2000,Broward,V013,Male,0.167326006,87
2000,Broward,V014,Male,0.594534143,6
2000,Broward,V015,Male,0.320758341,7
2000,Broward,V016,Male,0.420938899,75
2000,Broward,V017,Male,0.212033244,23
2000,Broward,V018,Male,0.441615544,14
2000,Broward,V019,Male,0.798283294,68
2000,Broward,V020,Male,0.512509758,80
2000,Broward,V021,Male,0.683898786,93
2000,Broward,V022,Male,0.69288469,81
2000,Broward,V023,Male,0.704183454,89
2000,Broward,C022,Male,0.084874642,6
2000,Broward,C023,Male,0.573964087,85
2000,Broward,C024,Male,0.921856752,80
2000,Broward,C025,Male,0.466254701,28
2000,Broward,C026,Male,0.416150311,83
2000,Broward,C027,Male,0.235940279,30
2000,Broward,C028,Male,0.60283231,38
2000,Broward,C029,Male,0.707189105,34
2000,Broward,C030,Male,0.071607095,77
2000,Broward,C031,Male,0.334320942,9
2000,Broward,C032,Male,0.843026282,82
2000,Broward,C033,Male,0.899335081,91
2000,Broward,R017,Male,0.572087863,50
2000,Broward,R018,Male,0.000289601,77
2000,Broward,R019,Male,0.524967602,46
2000,Broward,R020,Male,0.49153477,76
2000,Broward,R021,Male,0.404133909,40
2000,Broward,R022,Male,0.431983164,30
2000,Broward,R023,Male,0.837401877,95
2000,Broward,V024,Male,0.076039071,9
2000,Broward,V025,Male,0.818483938,49
2000,Broward,V026,Male,0.531672535,40
2000,Broward,V027,Male,0.159192052,88
2000,Broward,V028,Male,0.199076072,35
2000,Broward,V029,Male,0.575053888,65
2000,Broward,V030,Male,0.394373782,11
2000,Broward,V031,Male,0.830810173,45
2000,Broward,V032,Male,0.300888405,38
2000,Broward,L013,Male,0.698060418,46
2000,Broward,L014,Male,0.131781519,43
2000,Broward,L015,Male,0.676495327,99
2000,Broward,L016,Male,0.80625635,91
2000,Broward,L017,Male,0.59109828,91
2000,Broward,L018,Male,0.927168241,93
2000,Broward,L019,Male,0.013621018,76
2000,Broward,M001,Male,0.647419782,57
2000,Broward,M002,Male,0.564671934,65
2000,Broward,M003,Male,0.544634864,86
2000,Broward,M004,Male,0.639344222,20
2000,Broward,M005,Male,0.713502751,58
2000,Broward,M006,Male,0.999644563,3
2000,Broward,R024,Male,0.905822175,62
2000,Broward,R025,Male,0.436602268,79
2000,Broward,R026,Male,0.192390171,40
2000,Broward,R027,Male,0.866825267,71
2000,Broward,R028,Male,0.628641769,3
2000,Broward,R029,Male,0.2897976,6
2000,Broward,R030,Male,0.778706456,29
2000,Broward,R031,Male,0.131972924,88
2000,Broward,R032,Male,0.81744075,67
2000,Broward,R033,Male,0.666505855,34
2000,Broward,R034,Male,0.977436431,45
2000,Broward,C034,Male,0.071290947,23
2000,Broward,C035,Male,0.154359888,25
2000,Broward,C036,Male,0.018665633,48
2000,Broward,C037,Male,0.732980699,75
2000,Broward,C038,Male,0.981970636,24
2000,Broward,D001,Male,0.963307318,88
2000,Broward,D002,Male,0.879806648,23
2000,Broward,D003,Male,0.005550238,43
2000,Broward,D004,Male,0.111886362,6
2000,Broward,D005,Male,0.633056267,71
2000,Broward,M007,Male,0.298103828,68
2000,Broward,M008,Male,0.262417717,51
2000,Broward,M009,Male,0.301759379,8
2000,Broward,M010,Male,0.603783362,16
2000,Broward,M011,Male,0.101058029,25
2000,Broward,M012,Male,0.07378433,29
2000,Broward,M013,Male,0.552617147,15
2000,Broward,M014,Male,0.144230351,39
2000,Broward,M015,Male,0.87521497,76
2000,Broward,M016,Male,0.96466929,46
2000,Broward,M017,Male,0.60588371,28
2000,Broward,V033,Male,0.046546525,60
2000,Broward,V034,Male,0.539265329,60
2000,Broward,V035,Male,0.241507986,31
2000,Broward,V036,Male,0.984512283,36
2000,Broward,V037,Male,0.70430023,91
2000,Broward,V038,Male,0.970171589,4
2000,Broward,V039,Male,0.180434603,39
2000,Broward,V040,Male,0.70759995,94
2000,Broward,V041,Male,0.354256523,51
2000,Broward,V042,Male,0.891597172,85
2000,Broward,V043,Male,0.893218847,71
2000,Broward,V044,Male,0.381255466,77
2000,Broward,V045,Male,0.466587402,75
2000,Broward,V046,Male,0.519386529,35
2000,Broward,V047,Male,0.189969116,22
2000,Broward,V048,Male,0.527609998,68
2000,Broward,V049,Male,0.74735156,99
2000,Broward,V050,Male,0.694618058,97
2000,Broward,D006,Male,0.232157431,48
2000,Broward,D007,Male,0.379365534,83
2000,Broward,D008,Male,0.745040342,98
2000,Broward,D009,Male,0.265264494,97
2000,Broward,D010,Male,0.665592425,54
2000,Broward,D011,Male,0.255714003,4
2000,Broward,D012,Male,0.304497939,18
2000,Broward,D013,Male,0.280798212,31
2000,Broward,D014,Male,0.572926962,50
2000,Broward,D015,Male,0.575042864,38
2000,Broward,D016,Male,0.668953142,22
2000,Broward,E001,Male,0.987416762,11
2000,Broward,E002,Male,0.144931689,78
2000,Broward,E003,Male,0.090564868,42
2000,Broward,R035,Male,0.260695116,4
2000,Broward,R036,Male,0.506730003,97
2000,Broward,R037,Male,0.156246571,82
2000,Broward,R038,Male,0.906322031,96
2000,Broward,R039,Male,0.836839672,3
2000,Broward,V051,Male,0.125831314,8
2000,Broward,V052,Male,0.909018666,17
2000,Broward,V053,Male,0.824706832,18
2000,Broward,V054,Male,0.751633198,88
2000,Broward,V055,Male,0.200234945,27
2000,Broward,V056,Male,0.946178724,11
2000,Broward,V057,Male,0.229310596,22
2000,Broward,V058,Male,0.699866038,73
2000,Broward,W001,Male,0.817550991,7
2000,Broward,W002,Male,0.613132422,76
2000,Broward,M018,Male,0.555883269,52
2000,Broward,M019,Male,0.578751731,60
2000,Broward,M020,Male,0.442960965,76
2000,Broward,M021,Male,0.473417372,99
2000,Broward,M022,Male,0.26691867,66
2000,Broward,M023,Male,0.871152642,10
2000,Broward,M024,Male,0.105500911,21
2000,Broward,M025,Male,0.206575508,81
2000,Broward,M026,Male,0.783800954,47
2000,Broward,M027,Male,0.869910274,34
2000,Broward,M028,Male,0.484594981,61
2000,Broward,R040,Male,0.256855984,99
2000,Broward,R041,Male,0.300760955,64
2000,Broward,R042,Male,0.426403999,27
2000,Broward,R043,Male,0.160306262,100
2000,Broward,R044,Male,0.040817457,28
2000,Broward,R045,Male,0.218908488,62
2000,Broward,R046,Male,0.192350351,62
2000,Broward,R047,Male,0.147797863,69
2000,Broward,R048,Male,0.420250512,77
2000,Broward,E004,Male,0.906758572,82
2000,Broward,E005,Male,0.573698081,16
2000,Broward,E006,Male,0.953528239,80
2000,Broward,E007,Male,0.29283595,16
2000,Broward,E008,Male,0.493674906,3
2000,Broward,E009,Male,0.944812671,68
2000,Broward,E010,Male,0.230700986,9
2000,Broward,M029,Male,0.884758962,75
2000,Broward,M030,Male,0.259630664,64
2000,Broward,M031,Male,0.758176158,19
2000,Broward,M032,Male,0.456170665,70
2000,Broward,N001,Male,0.383314536,17
2000,Broward,N002,Male,0.58988545,98
2000,Broward,N003,Male,0.235441023,28
2000,Broward,N004,Male,0.726940947,60
2000,Broward,N005,Male,0.952880303,30
2000,Broward,W003,Male,0.697625152,35
2000,Broward,W004,Male,0.372501794,29
2000,Broward,W005,Male,0.730691927,33
2000,Broward,W006,Male,0.810080366,51
2000,Broward,W007,Male,0.690149735,15
2000,Broward,W008,Male,0.377556173,3
2000,Broward,W009,Male,0.526198506,1
2000,Broward,W010,Male,0.587605101,80
2000,Broward,W011,Male,0.53693409,27
2000,Broward,W012,Male,0.858207749,53
2000,Broward,W013,Male,0.684313528,49
2000,Broward,W014,Male,0.545816599,36
2000,Broward,W015,Male,0.962561288,90
2000,Broward,W016,Male,0.671367584,36
2000,Broward,W017,Male,0.199741869,22
2000,Broward,E011,Male,0.094872503,78
2000,Broward,E012,Male,0.418554471,53
2000,Broward,E013,Male,0.431017107,88
2000,Broward,E014,Male,0.173731383,81
2000,Broward,E015,Male,0.35943899,56
